,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
909,,NTS Technical Systems,Preferred stock,,No Value,,,No Value,,No Value,,-,,,256,,,-,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,NTS Technical Systems,Preferred stock,,No Value,,,No Value,,No Value,,-,,,128,,,-,,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,Whitcraft LLC,Common Stock,,No Value,,,No Value,,No Value,,11,,,2285,,,0.2,,,3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,,,,,,,,,,,,,,4175,,,0.2,,,4393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,Automobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,"Grease Monkey International, LLC",LLC units,,No Value,,,No Value,,No Value,,803,,,1304,,,0.1,,,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,Polk Acquisition Corp.,LP interest,,No Value,,,No Value,,No Value,,5,,,314,,,-,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,,"Quick Quack Car Wash Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,508,,,-,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,,,,,,,,,,,,,,,2126,,,0.1,,,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,"Benihana, Inc.",LLC units,,No Value,,,No Value,,No Value,,43,,,699,,,0.1,,,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,"C. J. Foods, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,75,,,-,,,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,"Cafe Rio Holding, Inc.",Common Stock,,No Value,,,No Value,,,No Value,,5,,,603,,,-,,,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,Global ID Corporation,LLC interest,,No Value,,,No Value,,,No Value,,5,,,603,,,0.1,,,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,"Hopdoddy Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,44,,,217,,,-,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,"Hopdoddy Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,20,,,61,,,-,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,"Mendocino Farms, LLC",Common Stock,,No Value,,,No Value,,No Value,,169,,,770,,,-,,,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,"Purfoods, LLC",LLC interest,,No Value,,,No Value,,,No Value,,736,,,1222,,,0.1,,,2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,"Rubio's Restaurants, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,2,,,945,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,"SSRG Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,6,,,61,,,-,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,Wood Fired Holding Corp.,LLC units,,No Value,,,No Value,,No Value,,437,,,444,,,-,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,Wood Fired Holding Corp.,LLC units,,No Value,,,No Value,,No Value,,437,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,5700,,,0.3,,,5919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,Buildings and Real Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,"Brooks Equipment Company, LLC",Common Stock,,No Value,,,No Value,,No Value,,10,,,1021,,,0.1,,,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,Groundworks LLC,LLC units,,No Value,,,No Value,,No Value,,-,,,121,,,-,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,"Paradigm DKD Group, LLC#+!~",Preferred stock,,No Value,,,No Value,,No Value,,354,,,115,,,-,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,"Paradigm DKD Group, LLC#+!~",LLC units,,No Value,,,No Value,,No Value,,71,,,-,,,-,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,,InvestmentType,,SpreadAboveIndex(1),,,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,Buildings and Real Estate - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,"Paradigm DKD Group, LLC#+!~",LLC units,,No Value,,,No Value,,No Value,,2004,,,,-,,,-,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,,1257,,,0.1,,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,"Flexan, LLC",Preferred stock,,No Value,,,No Value,,No Value,,-,,,137,,,-,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,"Flexan, LLC",LLC interest,,No Value,,,No Value,,No Value,,1,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,Inhance Technologies Holdings LLC,LLC units,,No Value,,,No Value,,No Value,,-,,,124,,,-,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,,,,,,,,,,,,,,261,,,-,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,Diversified/Conglomerate Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,"Inventus Power, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1,,,372,,,-,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,"Inventus Power, Inc.",LLC units,,No Value,,,No Value,,No Value,,-,,,88,,,-,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,"Inventus Power, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,20,,,-,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,"Inventus Power, Inc.",Common Stock,,No Value,,,No Value,,No Value,,1,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,"Reladyne, Inc.",LP units,,No Value,,,No Value,,No Value,,1,,,931,,,-,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,1411,,,-,,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,"Accela, Inc.",LLC units,,No Value,,,No Value,,No Value,,670,,,418,,,-,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,Agility Recovery Solutions Inc.,LLC units,,No Value,,,No Value,,No Value,,97,,,604,,,0.1,,,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,587,,,462,,,-,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,"Astute Holdings, Inc.",LP interest,,No Value,,,No Value,,No Value,,-,,,294,,,-,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,"Calabrio, Inc.",Common Stock,,No Value,,,No Value,,No Value,,26,,,205,,,-,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,Centrify Corporation,LP interest,,No Value,,,No Value,,No Value,,1,,,691,,,-,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,Centrify Corporation,LP interest,,No Value,,,No Value,,No Value,,263,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,"Cloudbees, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,71,,,466,,,-,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,"Cloudbees, Inc.",Warrant,,No Value,,,No Value,,No Value,,93,,,181,,,-,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,"Confluence Technologies, Inc.",LLC interest,,No Value,,,No Value,,No Value,,3,,,412,,,-,,,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,"Connexin Software, Inc.",LLC interest,,No Value,,,No Value,,No Value,,154,,,192,,,-,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,"Convercent, Inc.",Warrant,,No Value,,,No Value,,No Value,,325,,,63,,,-,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,"Digital Guardian, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,356,,,434,,,-,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,"Digital Guardian, Inc.",Warrant,,No Value,,,No Value,,No Value,,122,,,225,,,-,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,"Digital Guardian, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,74,,,142,,,-,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,"Digital Guardian, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,67,,,123,,,-,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,"Digital Guardian, Inc.",Warrant,,No Value,,,No Value,,No Value,,12,,,33,,,-,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,DISA Holdings Acquisition Subsidiary Corp.,Common Stock,,No Value,,,No Value,,No Value,,-,,,154,,,-,,,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,EWC Growth Partners LLC,LLC interest,,No Value,,,No Value,,No Value,,-,,,12,,,-,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,"GS Acquisitionco, Inc.",LP interest,,No Value,,,No Value,,No Value,,2,,,291,,,-,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,"HealthcareSource HR, Inc.",LLC interest,,No Value,,,No Value,,No Value,,-,,,621,,,0.1,,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,"HSI Halo Acquisition, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,288,,,-,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,"HSI Halo Acquisition, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,Hydraulic Authority III Limited(8)(9)(10),Preferred stock,,No Value,,,No Value,,No Value,,284,,,384,,,-,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,Hydraulic Authority III Limited(8)(9)(10),Common Stock,,No Value,,,No Value,,No Value,,6,,,43,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,Internet Truckstop Group LLC,LP interest,,No Value,,,No Value,,No Value,,408,,,447,,,-,,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,"Kareo, Inc.",Warrant,,No Value,,,No Value,,No Value,,53,,,162,,,-,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,"Kareo, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1,,,8,,,-,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,,InvestmentType,,SpreadAboveIndex(1),,,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,Diversified/Conglomerate Service - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,"Kareo, Inc.",Warrant,,No Value,,,No Value,,No Value,,5,,,,6,,,-,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,Maverick Bidco Inc.,LLC units,,No Value,,,No Value,,No Value,,2,,,723,,,-,,,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,"MetricStream, Inc.",Warrant,,No Value,,,No Value,,No Value,,168,,,263,,,-,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,"Namely, Inc.",Warrant,,No Value,,,No Value,,No Value,,17,,,28,,,-,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,Net Health Acquisition Corp.,LP interest,,No Value,,,No Value,,No Value,,1,,,1440,,,0.1,,,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,"Nexus Brands Group, Inc.",LP interest,,No Value,,,No Value,,No Value,,-,,,547,,,-,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",Warrant,,No Value,,,No Value,,No Value,,4,,,9,,,-,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,"Property Brands, Inc.",LLC units,,No Value,,,No Value,,No Value,,63,,,766,,,0.1,,,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,"PCS Intermediate II Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,367,,,-,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,"Personify, Inc.",LLC units,,No Value,,,No Value,,No Value,,639,,,828,,,0.1,,,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,"Pride Midco, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,2,,,2594,,,0.1,,,2574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,"Project Alpha Intermediate Holding, Inc.",Common Stock,,No Value,,,No Value,,No Value,,1,,,964,,,0.1,,,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,"Project Alpha Intermediate Holding, Inc.",Common Stock,,No Value,,,No Value,,No Value,,202,,,329,,,0.1,,,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,"RegEd Aquireco, LLC",LP interest,,No Value,,,No Value,,No Value,,-,,,316,,,-,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,"RegEd Aquireco, LLC",LP interest,,No Value,,,No Value,,No Value,,3,,,21,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,"SnapLogic, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,184,,,458,,,-,,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,"SnapLogic, Inc.",Warrant,,No Value,,,No Value,,No Value,,69,,,27,,,-,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,"Caliper Software, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,3,,,2734,,,0.2,,,2826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,"Caliper Software, Inc.",Common Stock,,No Value,,,No Value,,No Value,,221,,,283,,,-,,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,"Caliper Software, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,37,,,-,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,Telesoft Holdings LLC,LP interest,,No Value,,,No Value,,No Value,,6,,,6,,,-,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,"Vendavo, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1017,,,1017,,,0.1,,,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,Verisys Corporation,LLC interest,,No Value,,,No Value,,No Value,,579,,,712,,,0.1,,,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,"Vitalyst, LLC",Preferred stock,,No Value,,,No Value,,No Value,,-,,,61,,,-,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,"Vitalyst, LLC",Common Stock,,No Value,,,No Value,,No Value,,1,,,7,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,"Workforce Software, LLC",Common Stock,,No Value,,,No Value,,No Value,,-,,,973,,,-,,,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,474,,,494,,,-,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,,No Value,,,No Value,,No Value,,84,,,64,,,-,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,20,,,26,,,-,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,,,,,,,,,,,,,,23455,,,1.2,,,23422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,Ecological,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,"Pace Analytical Services, LLC",LLC units,,No Value,,,No Value,,No Value,,6,,,700,,,-,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,Electronics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,"Appriss Holdings, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,-,,,174,,,-,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,Diligent Corporation,Preferred stock,,No Value,,,No Value,,No Value,,414,,,1609,,,0.1,,,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,"Episerver, Inc.",LLC units,,No Value,,,No Value,,No Value,,76,,,807,,,0.1,,,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,ES Acquisition LLC,LP interest,,No Value,,,No Value,,No Value,,-,,,13,,,-,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,Project Silverback Holdings Corp.,Preferred stock,,No Value,,,No Value,,No Value,,3,,,6,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,"Red Dawn SEI Buyer, Inc.",LP interest,,No Value,,,No Value,,No Value,,13,,,13,,,-,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,"Silver Peak Systems, Inc.",Warrant,,No Value,,,No Value,,No Value,,67,,,27,,,-,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,2649,,,0.2,,,2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,,InvestmentType,,SpreadAboveIndex(1),,,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,"Active Day, Inc.",LLC interest,,No Value,,,No Value,,No Value,,1,,,,1098,,,-,,,,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,"Acuity Eyecare Holdings, LLC",LLC interest,,No Value,,,No Value,,No Value,,1158,,,1334,,,0.1,,,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,,No Value,,,No Value,,No Value,,1,,,1119,,,0.1,,,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,"ADCS Clinics Intermediate Holdings, LLC",Common Stock,,No Value,,,No Value,,No Value,,-,,,6,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,"Aris Teleradiology Company, LLC",Preferred stock,,No Value,,,No Value,,No Value,,-,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,"Aris Teleradiology Company, LLC",Preferred stock,,No Value,,,No Value,,No Value,,5,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,"Aris Teleradiology Company, LLC",Common Stock,,No Value,,,No Value,,No Value,,2,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,"Aspen Medical Products, LLC",Common Stock,,No Value,,,No Value,,No Value,,-,,,77,,,-,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,"BIO18 Borrower, LLC(17)",LLC units,,No Value,,,No Value,,No Value,,591,,,1190,,,0.1,,,1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,"BIOVT, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,1223,,,0.1,,,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,CMI Parent Inc.,LLC units,,No Value,,,No Value,,No Value,,-,,,240,,,-,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,CMI Parent Inc.,LLC units,,No Value,,,No Value,,No Value,,2,,,3,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,"CRH Healthcare Purchaser, Inc.",LP interest,,No Value,,,No Value,,No Value,,429,,,469,,,-,,,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,"DCA Investment Holding, LLC",LLC units,,No Value,,,No Value,,No Value,,13890,,,1619,,,0.1,,,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,,"DCA Investment Holding, LLC",LLC units,,No Value,,,No Value,,No Value,,140,,,218,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,Deca Dental Management LLC,LLC units,,No Value,,,No Value,,No Value,,1008,,,1278,,,-,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,Elite Dental Partners LLC,Common Stock,,No Value,,,No Value,,No Value,,-,,,737,,,-,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,"Encore GC Acquisition, LLC",LLC units,,No Value,,,No Value,,No Value,,26,,,272,,,-,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,"Encore GC Acquisition, LLC",LLC units,,No Value,,,No Value,,No Value,,26,,,52,,,-,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,"ERG Buyer, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,661,,,-,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,"ERG Buyer, LLC",LLC units,,No Value,,,No Value,,No Value,,8,,,4,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,,Eyecare Services Partners Holdings LLC,LLC units,,No Value,,,No Value,,No Value,,-,,,262,,,-,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,,Eyecare Services Partners Holdings LLC,LLC units,,No Value,,,No Value,,No Value,,-,,,1,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,"G & H Wire Company, Inc.",LLC interest,,No Value,,,No Value,,No Value,,336,,,269,,,-,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
