,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
687,Traeger Pellet Grills LLC  (4),Minnesota / Consumer Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)",10238.0,30000,10238.0,30000,10238.0,30000,,1.1%,,
688,Traeger Pellet Grills LLC  (4),Minnesota / Consumer Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)",10238.0,30000,10238.0,30000,10238.0,30000,,1.1%,,
689,Traeger Pellet Grills LLC  (4),Minnesota / Consumer Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)",10238.0,30000,10238.0,66143,10238.0,66143,,2.5%,,
690,"TransFirst Holdings, Inc.  (4)",Minnesota / Consumer Services,New York / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",10238.0,5000,10238.0,4860,10238.0,5000,,0.2%,,
691,"TransFirst Holdings, Inc.  (4)",Minnesota / Consumer Services,New York / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",10238.0,5000,10238.0,4860,10238.0,5000,,0.2%,,
692,"United Sporting Companies, Inc.  (5)",Minnesota / Consumer Services,South Carolina / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",10238.0,160000,10238.0,160000,10238.0,160000,,6.0%,,
693,"United Sporting Companies, Inc.  (5)",Minnesota / Consumer Services,South Carolina / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",10238.0,160000,10238.0,160000,10238.0,160000,,6.0%,,
694,Wind River Resources Corp. and Wind River II Corp.,Minnesota / Consumer Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",10238.0,15000,10238.0,14750,10238.0,-,,0.0%,,
695,Wind River Resources Corp. and Wind River II Corp.,Minnesota / Consumer Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Net Profits Interest (5.00% payable on Equity distributions)  (7),10238.0,15000,10238.0,-,10238.0,-,,0.0%,,
696,Wind River Resources Corp. and Wind River II Corp.,Minnesota / Consumer Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Net Profits Interest (5.00% payable on Equity distributions)  (7),10238.0,15000,10238.0,14750,10238.0,-,,0.0%,,
697,Wind River Resources Corp. and Wind River II Corp.,Minnesota / Consumer Services,Total Non-control/Non-affiliate Investments (Level 3 Investments),"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",3376375,10238.0,3318663,10238.0,124.9%,10238.0,-,,,,
698,Wind River Resources Corp. and Wind River II Corp.,Minnesota / Consumer Services,Total Non-control/Non-affiliate Investments (Level 3 Investments),"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Level 3 Portfolio Investments,10238.0,4255715,10238.0,4172740,10238.0,157.1%,,,,
699,Portfolio Company,Minnesota / Consumer Services,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Investments  (1),10238.0,Principal  Value,10238.0,Cost,10238.0,Fair  Value  (2),,% of Net  Assets,,
700,"Dover Saddlery, Inc.",Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Common Stock (30,974 shares)",10238.0,Principal  Value,10238.0,$ 63,10238.0,$ 112,,0.0%,,
701,"Dover Saddlery, Inc.",Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Common Stock (30,974 shares)",10238.0,Principal  Value,10238.0,63,10238.0,112,,0.0%,,
702,Fidelity Institutional Money Market Funds - Government Portfolio (Class I),Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",83456,10238.0,83456,10238.0,3.1%,10238.0,112,,,,
703,Fidelity Institutional Money Market Funds - Government Portfolio (Class I)  (3),Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",49804,10238.0,49804,10238.0,1.9%,10238.0,112,,,,
704,Victory Government Money Market Funds,Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",10002,10238.0,10002,10238.0,0.4%,10238.0,112,,,,
705,Victory Government Money Market Funds,Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Money Market Funds,10238.0,143262,10238.0,143262,10238.0,5.4%,,,,
706,Victory Government Money Market Funds,Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
707,(2),"Fair value is determined by or under the direction of our Board of Directors. As of September 30, 2013 and June 30, 2013, one of our portfolio investments, Dover Saddlery, Inc. (“Dover”), was publicly traded and classified as Level 1 within the valuation hierarchy established by Accounting Standards Codification 820,  Fair Value Measurements and Disclosures  (“ASC 820”). As of September 30, 2013 and June 30, 2013, the fair value of our remaining portfolio investments was determined using significant unobservable inputs. ASC 820 classifies such inputs used to measure fair value as Level 3 within the valuation hierarchy. Our investments in money market funds are classified as Level 2. See Notes 2 and 3 within the accompanying notes to consolidated financial statements for further discussion.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
708,(3),"Security, or a portion thereof, is held by Prospect Capital Funding LLC (“PCF”), our wholly-owned subsidiary and a bankruptcy remote special purpose entity, and is pledged as collateral for the revolving credit facility and such security is not available as collateral to our general creditors (see Note 4). The fair values of these investments held by PCF at September 30, 2013 and June 30, 2013 were $884,267 and $883,114, respectively; they represent 18.8% and 20.5% of total investments at fair value, respectively.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
709,(4),"Security, or portion thereof, has a floating interest rate which may be subject to a LIBOR or PRIME floor. Stated interest rate was in effect at September 30, 2013 and June 30, 2013.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
710,(5),"Ellett Brothers, LLC, Evans Sports, Inc., Jerry’s Sports, Inc., Simmons Gun Specialties, Inc., Bonitz Brothers, Inc., and Outdoor Sports Headquarters, Inc. are joint borrowers on our second lien loan. United Sporting Companies, Inc. is a parent guarantor of this debt investment.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
711,(6),"During the quarter ended December 31, 2009, we created two new entities, Coalbed Inc. and Coalbed LLC, to foreclose on the outstanding senior secured loan and assigned rights and interests of Conquest Cherokee, LLC (“Conquest”) as a result of the deterioration of Conquest’s financial performance and inability to service debt payments. We own 1,000 shares of common stock in Coalbed Inc., representing 100% of the issued and outstanding common stock. Coalbed Inc., in turn, owns 100% of the membership interest in Coalbed LLC.  On October 21, 2009, Coalbed LLC foreclosed on the loan formerly made to Conquest. On January 19, 2010, as part of the Manx rollup, the Coalbed LLC assets and loan were assigned to Manx, the holding company. On June 30, 2012, Manx reassigned our investment in Coalbed to Wolf Energy Holdings, Inc. (“Wolf”), a newly-formed, separately owned holding company. Our Board of Directors set the fair value at zero for the loan position in Coalbed LLC investment as of September 30, 2013 and June 30, 2013.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
712,(7),"In addition to the stated returns, the net profits interest held will be realized upon sale of the borrower or a sale of the interests.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
713,(8),"During the quarter ended December 31, 2011, our ownership of Change Clean Energy Holdings, Inc. (“CCEHI”) and Change Clean Energy, Inc. (“CCEI”), Freedom Marine Holding, Inc. (“Freedom Marine”) and Yatesville Coal Holdings, Inc. (“Yatesville”) was transferred to Energy Solutions Holdings, Inc. (f/k/a Gas Solutions Holdings, Inc.) (“Energy Solutions”) to consolidate all of our energy holdings under one management team. We own 100% of Energy Solutions.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
714,(9),"Entity was formed as a result of the debt restructuring of ESA Environmental Specialist, Inc. In early 2009, we foreclosed on the two loans on non-accrual status and purchased the underlying personal and real property. We own 1,000 shares of common stock in The Healing Staff, Inc. (f/k/a Lisamarie Fallon, Inc.) (“THS), representing 100% ownership. We own 1,500 shares of Vets Securing America, Inc. (“VSA”), representing 100% ownership.  During the three months ended December 31, 2012, we determined that the impairment of Integrated Contract Services, Inc. (“ICS”) was other-than-temporary and recorded a realized loss of $12,198 for the amount that the amortized cost exceeded the fair value. Our remaining investment in THS, an affiliate of ICS, was valued at zero as of September 30, 2013 and continues to provide staffing solutions for health care facilities and security staffing.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
715,(10),"GTP Operations, LLC (formerly known as CI (Transplace) Holdings, LLC), Transplace, LLC, CI (Transplace) International, LLC, Transplace Freight Services, LLC, Transplace Texas, LP, Transplace Stuttgart, LP, Transplace International, Inc., Celtic International, LLC, and Treetop Merger Sub, LLC are joint borrowers on our senior secured investment.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
716,(11),"Evanta Ventures, Inc. and Sports Leadership Institute, Inc. are joint borrowers on our investment.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
717,(13),On a fully diluted basis represents 10.00% of voting common shares.,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
718,(14),A portion of the positions listed was issued by an affiliate of the portfolio company.,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
719,(15),"We own 99.9999% of AGC/PEP, LLC. AGC/PEP, LLC owns 2,037.65 out of a total of 83,818.69 shares (including 5,111 vested and unvested management options) of American Gilsonite Holding Company which owns 100% of American Gilsonite Company.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
720,(16),Syndicated investment which had been originated by another financial institution and broadly distributed.,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
721,(17),"Our wholly-owned entity, MITY Holdings of Delaware Inc., owns 98.6% (42,053 common shares) of MITY Enterprises, Inc., the operating company.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
722,(18),The overriding royalty interests held receive payments at the stated rates based upon operations of the borrower.,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
723,(19),"On December 31, 2009, we sold our investment in Aylward Enterprises, LLC. AWCNC, LLC is the remaining holding company with zero assets. Our remaining outstanding debt after the sale was written off on December 31, 2009 and no value has been assigned to the equity position as of September 30, 2013 and June 30, 2013.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
724,(20),"We own a warrant to purchase 3,755,000 shares of Series A Preferred Stock, 625,000 shares of Series B Preferred Stock, and 43,800 shares of Voting Common Stock in Boxercraft Incorporated.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
725,(21),"We own warrants to purchase 33,750 shares of common stock in Metal Buildings Holding Corporation (“Metal Buildings”), the former holding company of Borga, Inc. Metal Buildings owned 100% of Borga, Inc.  On March 8, 2010, we foreclosed on the stock in Borga, Inc. that was held by Metal Buildings, obtaining 100% ownership of Borga, Inc.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
726,(22),"Certain investments that we have determined are not “qualifying” assets under Section 55(a) of the Investment Company Act of 1940 (the “1940 Act”). Under the 1940 Act, we may not acquire any non-qualifying asset unless, at the time such acquisition is made, qualifying assets represent at least 70% of our total assets. We monitor the status of these assets on an ongoing basis.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
727,(23),"NCP Finance Limited Partnership, NCP Finance Ohio, LLC and certain affiliates thereof, are joint borrowers on our subordinated secured investment.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
728,(24),"On May 6, 2011, we made a secured first lien $24,250 debt investment to NMMB Acquisition, Inc., a $2,800 secured debt and $4,400 equity investment to NMMB Holdings, Inc. We own 100% of the Series A Preferred Stock in NMMB Holdings, Inc. NMMB Holdings, Inc. owns 100% of the Convertible Preferred in NMMB Acquisition, Inc. NMMB Acquisition, Inc. has a 5.8% dividend rate which is paid to NMMB Holdings, Inc. Our fully diluted ownership in NMMB Holdings, Inc. is 100% as of September 30, 2013 and June 30, 2013. Our fully diluted ownership in NMMB Acquisition, Inc. is 83.5% as of September 30, 2013 and June 30, 2013.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
729,(25),"Undrawn committed revolvers incur commitment and unused fees ranging from 0.50% to 2.00%. As of September 30, 2013 and June 30, 2013, we had $206,684 and $202,518 of undrawn revolver commitments to our portfolio companies, respectively.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
730,(26),"Stated interest rates are based on September 30, 2013 and June 30, 2013 one month or three month Libor rates plus applicable spreads based on the respective credit agreements. Interest rates are subject to change based on actual elections by the borrower for a Libor rate contract or Base Rate contract when drawing on the revolver.",Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Total Investments,10238.0,"$ 4,399,040",10238.0,"$ 4,316,114",10238.0,162.5%,,,,
