0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Pinnacle (US) Acquisition Co Limited  (16),Minnesota / Consumer Services,Texas / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",50000.0,10000,-,9815,-,10000,0,0.4%,0,0
Pinnacle (US) Acquisition Co Limited  (16),Minnesota / Consumer Services,Texas / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",50000.0,10000,-,9815,-,10000,0,0.4%,0,0
"Pre-Paid Legal Services, Inc.  (16)",Minnesota / Consumer Services,Oklahoma / Consumer Services,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)  (3), (4)",50000.0,5000,-,5000,-,5000,0,0.2%,0,0
"Pre-Paid Legal Services, Inc.  (16)",Minnesota / Consumer Services,Oklahoma / Consumer Services,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)  (3), (4)",50000.0,5000,-,5000,-,5000,0,0.2%,0,0
Prince Mineral Holding Corp.,Minnesota / Consumer Services,New York / Metal Services & Minerals,"Common Units (1,250,000 units)","Senior Secured Term Loan (11.50%, due 12/15/2019)",50000.0,10000,-,9888,-,10000,0,0.4%,0,0
Prince Mineral Holding Corp.,Minnesota / Consumer Services,New York / Metal Services & Minerals,"Common Units (1,250,000 units)","Senior Secured Term Loan (11.50%, due 12/15/2019)",50000.0,10000,-,9888,-,10000,0,0.4%,0,0
Portfolio  Company,Minnesota / Consumer Services,Locale / Industry,"Common Units (1,250,000 units)",Investments  (1),50000.0,Principal  Value,-,Cost,-,Fair  Value  (2),0,% of  Net  Assets,0,0
"Progrexion Holdings, Inc.  (4), (28)",Minnesota / Consumer Services,Utah / Consumer Services,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",50000.0,"$ 241,033",-,"$ 241,033",-,"$ 241,033",0,9.1%,0,0
"Progrexion Holdings, Inc.  (4), (28)",Minnesota / Consumer Services,Utah / Consumer Services,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",50000.0,"$ 241,033",-,241033,-,241033,0,9.1%,0,0
"Rocket Software, Inc.  (3), (4)",Minnesota / Consumer Services,Massachusetts / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",50000.0,20000,-,19719,-,20000,0,0.8%,0,0
"Rocket Software, Inc.  (3), (4)",Minnesota / Consumer Services,Massachusetts / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",50000.0,20000,-,19719,-,20000,0,0.8%,0,0
"Royal Adhesives & Sealants, LLC",Minnesota / Consumer Services,Indiana / Chemicals,"Common Units (1,250,000 units)","Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK, due 11/29/2016)",50000.0,28364,-,28364,-,28648,0,1.1%,0,0
"Royal Adhesives & Sealants, LLC",Minnesota / Consumer Services,Indiana / Chemicals,"Common Units (1,250,000 units)","Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK, due 11/29/2016)",50000.0,28364,-,28364,-,28648,0,1.1%,0,0
"Ryan, LLC  (4)",Minnesota / Consumer Services,Texas / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",50000.0,70000,-,70000,-,70000,0,2.6%,0,0
"Ryan, LLC  (4)",Minnesota / Consumer Services,Texas / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",50000.0,70000,-,70000,-,70000,0,2.6%,0,0
"Sandow Media, LLC",Minnesota / Consumer Services,Florida / Media,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)  (4)",50000.0,24900,-,24900,-,24900,0,0.9%,0,0
"Sandow Media, LLC",Minnesota / Consumer Services,Florida / Media,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)  (4)",50000.0,24900,-,24900,-,24900,0,0.9%,0,0
"Seaton Corp.  (3), (4)",Minnesota / Consumer Services,Illinois / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2014)",50000.0,3305,-,3249,-,3305,0,0.1%,0,0
"Seaton Corp.  (3), (4)",Minnesota / Consumer Services,Illinois / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)",50000.0,10005,-,10005,-,10005,0,0.4%,0,0
"Seaton Corp.  (3), (4)",Minnesota / Consumer Services,Illinois / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)",50000.0,10005,-,13254,-,13310,0,0.5%,0,0
SESAC Holdco II LLC  (16),Minnesota / Consumer Services,Tennessee / Media,"Common Units (1,250,000 units)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4)",50000.0,6000,-,5914,-,6000,0,0.2%,0,0
SESAC Holdco II LLC  (16),Minnesota / Consumer Services,Tennessee / Media,"Common Units (1,250,000 units)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4)",50000.0,6000,-,5914,-,6000,0,0.2%,0,0
Skillsoft Public Limited Company  (22),Minnesota / Consumer Services,Ireland / Software & Computer Services,"Common Units (1,250,000 units)","Senior Unsecured (11.125%, due 6/1/2018)",50000.0,15000,-,14927,-,15000,0,0.6%,0,0
Skillsoft Public Limited Company  (22),Minnesota / Consumer Services,Ireland / Software & Computer Services,"Common Units (1,250,000 units)","Senior Unsecured (11.125%, due 6/1/2018)",50000.0,15000,-,14927,-,15000,0,0.6%,0,0
Snacks Holding Corporation,Minnesota / Consumer Services,Minnesota / Food Products,"Common Units (1,250,000 units)","Series A Preferred Stock (4,021.45 shares)",50000.0,15000,-,56,-,56,0,0.0%,0,0
Snacks Holding Corporation,Minnesota / Consumer Services,Minnesota / Food Products,"Common Units (1,250,000 units)","Series B Preferred Stock (1,866.10 shares)",50000.0,15000,-,56,-,56,0,0.0%,0,0
Snacks Holding Corporation,Minnesota / Consumer Services,Minnesota / Food Products,"Common Units (1,250,000 units)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",50000.0,15000,-,479,-,484,0,0.0%,0,0
Snacks Holding Corporation,Minnesota / Consumer Services,Minnesota / Food Products,"Common Units (1,250,000 units)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",50000.0,15000,-,591,-,596,0,0.0%,0,0
"Southern Management Corporation  (22), (30)",Minnesota / Consumer Services,South Carolina / Consumer Finance,"Common Units (1,250,000 units)","Second Lien Term Loan (12.00% plus 5.00% PIK, due 5/31/2017)",50000.0,17565,-,17565,-,18267,0,0.7%,0,0
"Southern Management Corporation  (22), (30)",Minnesota / Consumer Services,South Carolina / Consumer Finance,"Common Units (1,250,000 units)","Second Lien Term Loan (12.00% plus 5.00% PIK, due 5/31/2017)",50000.0,17565,-,17565,-,18267,0,0.7%,0,0
Portfolio Company,Minnesota / Consumer Services,Locale / Industry,"Common Units (1,250,000 units)",Investments  (1),50000.0,Principal  Value,-,Cost,-,Fair  Value  (2),0,% of Net  Assets,0,0
"Spartan Energy Services, Inc.  (3), (4)",Minnesota / Consumer Services,Louisiana / Energy,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)",50000.0,"$ 29,625",-,"$ 29,625",-,"$ 29,625",0,1.1%,0,0
"Spartan Energy Services, Inc.  (3), (4)",Minnesota / Consumer Services,Louisiana / Energy,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)",50000.0,"$ 29,625",-,29625,-,29625,0,1.1%,0,0
Speedy Group Holdings Corp.,Minnesota / Consumer Services,Canada / Consumer Finance,"Common Units (1,250,000 units)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",50000.0,15000,-,15000,-,15000,0,0.6%,0,0
Speedy Group Holdings Corp.,Minnesota / Consumer Services,Canada / Consumer Finance,"Common Units (1,250,000 units)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",50000.0,15000,-,15000,-,15000,0,0.6%,0,0
"Sport Helmets Holdings, LLC  (14)",Minnesota / Consumer Services,New York / Personal & Nondurable Consumer Products,"Common Units (1,250,000 units)",Escrow Receivable,50000.0,15000,-,-,-,389,0,0.0%,0,0
"Sport Helmets Holdings, LLC  (14)",Minnesota / Consumer Services,New York / Personal & Nondurable Consumer Products,"Common Units (1,250,000 units)",Escrow Receivable,50000.0,15000,-,-,-,389,0,0.0%,0,0
"Stauber Performance Ingredients, Inc.  (3), (4)",Minnesota / Consumer Services,California / Food Products,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",50000.0,16594,-,16594,-,16594,0,0.6%,0,0
"Stauber Performance Ingredients, Inc.  (3), (4)",Minnesota / Consumer Services,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",10238.0,16594,10238.0,16594,10238.0,16594,0.4%,0,0,0
"Stauber Performance Ingredients, Inc.  (3), (4)",Minnesota / Consumer Services,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",10238.0,16594,10238.0,26832,10238.0,26832,0,1.0%,0,0
"Stryker Energy, LLC",Minnesota / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Subordinated Secured Revolving Credit Facility - $50,300 Commitment (8.50% (LIBOR + 7.00% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)  (4), (25)",10238.0,34738,10238.0,32711,10238.0,-,0,0.0%,0,0
"Stryker Energy, LLC",Minnesota / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Overriding Royalty Interests  (18),10238.0,34738,10238.0,-,10238.0,-,0,0.0%,0,0
"Stryker Energy, LLC",Minnesota / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Overriding Royalty Interests  (18),10238.0,34738,10238.0,32711,10238.0,-,0,0.0%,0,0
"Symphony CLO, IX Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",LP Certificates (Residual Interest),10238.0,45500,10238.0,42289,10238.0,43980,0,1.7%,0,0
"Symphony CLO, IX Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",LP Certificates (Residual Interest),10238.0,45500,10238.0,42289,10238.0,43980,0,1.7%,0,0
"System One Holdings, LLC  (3), (4)",Minnesota / Consumer Services,Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",10238.0,32000,10238.0,32000,10238.0,32000,0,1.2%,0,0
"System One Holdings, LLC  (3), (4)",Minnesota / Consumer Services,Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",10238.0,32000,10238.0,32000,10238.0,32000,0,1.2%,0,0
TB Corp.  (3),Minnesota / Consumer Services,Texas / Consumer Service,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",10238.0,23361,10238.0,23361,10238.0,23361,0,0.9%,0,0
TB Corp.  (3),Minnesota / Consumer Services,Texas / Consumer Service,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",10238.0,23361,10238.0,23361,10238.0,23361,0,0.9%,0,0
"Targus Group International, Inc.  (16)",Minnesota / Consumer Services,California / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3), (4)",10238.0,23520,10238.0,23209,10238.0,23520,0,0.9%,0,0
"Targus Group International, Inc.  (16)",Minnesota / Consumer Services,California / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3), (4)",10238.0,23520,10238.0,23209,10238.0,23520,0,0.9%,0,0
"TGG Medical Transitory, Inc.",Minnesota / Consumer Services,New Jersey / Healthcare,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4), (16)",10238.0,8000,10238.0,7773,10238.0,8000,0,0.3%,0,0
"TGG Medical Transitory, Inc.",Minnesota / Consumer Services,New Jersey / Healthcare,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4), (16)",10238.0,8000,10238.0,7773,10238.0,8000,0,0.3%,0,0
Portfolio Company,Minnesota / Consumer Services,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Investments  (1),10238.0,Principal  Value,10238.0,Cost,10238.0,Fair  Value  (2),0,% of Net  Assets,0,0
"The Petroleum Place, Inc.",Minnesota / Consumer Services,Colorado / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)",10238.0,"$ 22,000",10238.0,"$ 21,690",10238.0,"$ 22,000",0,0.8%,0,0
"The Petroleum Place, Inc.",Minnesota / Consumer Services,Colorado / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)",10238.0,"$ 22,000",10238.0,21690,10238.0,22000,0,0.8%,0,0
Totes Isotoner Corporation,Minnesota / Consumer Services,Ohio / Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",10238.0,39000,10238.0,39000,10238.0,39000,0,1.5%,0,0
Totes Isotoner Corporation,Minnesota / Consumer Services,Ohio / Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",10238.0,39000,10238.0,39000,10238.0,39000,0,1.5%,0,0
Traeger Pellet Grills LLC  (4),Minnesota / Consumer Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Revolving Line of Credit - $10,000 Commitment (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 6/18/2014)  (25)",10238.0,6143,10238.0,6143,10238.0,6143,0,0.3%,0,0
Traeger Pellet Grills LLC  (4),Minnesota / Consumer Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)",10238.0,30000,10238.0,30000,10238.0,30000,0,1.1%,0,0
Traeger Pellet Grills LLC  (4),Minnesota / Consumer Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)",10238.0,30000,10238.0,30000,10238.0,30000,0,1.1%,0,0
Traeger Pellet Grills LLC  (4),Minnesota / Consumer Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)",10238.0,30000,10238.0,66143,10238.0,66143,0,2.5%,0,0
"TransFirst Holdings, Inc.  (4)",Minnesota / Consumer Services,New York / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",10238.0,5000,10238.0,4860,10238.0,5000,0,0.2%,0,0
"TransFirst Holdings, Inc.  (4)",Minnesota / Consumer Services,New York / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",10238.0,5000,10238.0,4860,10238.0,5000,0,0.2%,0,0
"United Sporting Companies, Inc.  (5)",Minnesota / Consumer Services,South Carolina / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",10238.0,160000,10238.0,160000,10238.0,160000,0,6.0%,0,0
"United Sporting Companies, Inc.  (5)",Minnesota / Consumer Services,South Carolina / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",10238.0,160000,10238.0,160000,10238.0,160000,0,6.0%,0,0
Wind River Resources Corp. and Wind River II Corp.,Minnesota / Consumer Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",10238.0,15000,10238.0,14750,10238.0,-,0,0.0%,0,0
Wind River Resources Corp. and Wind River II Corp.,Minnesota / Consumer Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Net Profits Interest (5.00% payable on Equity distributions)  (7),10238.0,15000,10238.0,-,10238.0,-,0,0.0%,0,0
Wind River Resources Corp. and Wind River II Corp.,Minnesota / Consumer Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Net Profits Interest (5.00% payable on Equity distributions)  (7),10238.0,15000,10238.0,14750,10238.0,-,0,0.0%,0,0
Portfolio Company,Minnesota / Consumer Services,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Investments  (1),10238.0,Principal  Value,10238.0,Cost,10238.0,Fair  Value  (2),0,% of Net  Assets,0,0
"Dover Saddlery, Inc.",Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Common Stock (30,974 shares)",10238.0,Principal  Value,10238.0,$ 63,10238.0,$ 112,0,0.0%,0,0
"Dover Saddlery, Inc.",Minnesota / Consumer Services,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Common Stock (30,974 shares)",10238.0,Principal  Value,10238.0,63,10238.0,112,0,0.0%,0,0
